SEKVENS	KODE	NIVEAU	TITEL	GENERELLE_NOTER	INKLUDERER	INKLUDERER_OGSÅ	EKSKLUDERER	PARAGRAF	MÅLEENHED
4006	6164	5	Sundhedsfremme-sundhedsstrategier (komb. SAM), bach.						
4007	6165	5	Sundhedsfremme-sundhedsstrategier (komb. NAT), bach.						
4008	6166	5	Sundhedsfremme-sundhedsstrategier (komb. HUM-TEK), bach.						
4009	6608	5	Uddannelsesvidenskab, bach.						
4010	7121	5	Arbejdslivsstudier (komb.HUM), bach.						
4011	7122	5	Arbejdslivsstudier (komb.SAM), bach.						
4012	7123	5	Arbejdslivsstudier (komb.NAT), bach.						
4013	7124	5	Arbejdslivsstudier (komb.HUM-TEK), bach.						
4014	7322	5	Markeds- og ledelsesantropologi, bach.						
4015	603950	3	Økonomi, BACH						
4016	60395010	4	Økonomi, BACH						
4017	7062	5	Økonomi, bach.						
4018	603955	3	Erhvervsøkonomi uden nærmere angivelse, BACH						
4019	60395510	4	Erhvervsøkonomi uden nærmere angivelse, BACH						
4020	3304	5	Erhvervsøkonomi, bach.						
4021	5734	5	HA(soc.) erhvervsøkonomi-sociologi, bach.						
4022	603965	3	Erhvervsøkonomi, HA, BACH						
4023	60396510	4	Erhvervsøkonomi, HA, BACH						
4024	3022	5	International erhvervsøkonomi med fremmedsprog, dansk og engelsk, bach.						
4025	3025	5	Erhvervsøkonomi-Asian studies programme (ASP), bach.						
4026	3026	5	Erhvervsøkonomi-business, language and culture, bach.						
4027	3055	5	International erhvervsøkonomi med fremmedsprog, engelsk og tysk, bach.						
4028	3083	5	HA(kom.) erhvervsøkonomi-virksomhedskommunikation, bach.						
4029	5606	5	HA international shipping og handel, bach.						
4030	5651	5	HA(jur.) erhvervsøkonomi-jura, bach.						
4031	5654	5	HA erhvervsøkonomi og jura, bach.						
4032	5656	5	HA(it) erhvervsøkonomi-informationsteknologi, bach.						
4033	5661	5	HA sprog, bach.						
4034	5663	5	HA (int.) erhvervsøkonomi med tysk, bach.						
4035	5666	5	HA(mat.) erhvervsøkonomi-matematik, bach.						
4036	5700	5	HA almen erhvervsøkonomi, bach.						
4037	5701	5	HA informatik, bach.						
4038	5702	5	HA kommunikation, bach.						
4039	5704	5	HA sprog, bach.						
4040	5709	5	HA erhvervsanalyse, bach.						
4041	5711	5	HA turisme, bach.						
4042	5712	5	HA(fil.) erhvervsøkonomi-filosofi, bach.						
4043	5713	5	HA international business, bach.						
4044	5714	5	HA erhvervsøkonomi og service management, bach.						
4045	5716	5	HA(psyk) erhvervsøkonomi-psykologi, bach.						
4046	5718	5	HA erhvervsøkonomi-sports management, bach.						
4047	5764	5	HA erhvervsøkonomi og projektledelse, bach.						
4048	5780	5	HA i digital ledelse, bach.						
4049	5781	5	HA japansk, bach.						
4050	5783	5	HA(pol.) international erhvervsøkonomi-politik, bach.						
4051	5797	5	HA kinesisk, bach.						
4052	6668	5	Europæisk business, HA i europæisk business, bach.						
4053	8285	5	Forbrugerstudier, bach.						
4054	603970	3	Erhvervsøkonomi-erhvervssprog, negot., BACH						
4055	60397010	4	Erhvervsøkonomi-erhvervssprog mv., negot., BACH						
4056	3023	5	Erhvervsøkonomi-erhvervssprog, engelsk og spansk,bach.int.						
4057	3036	5	HA (int.) erhvervsøkonomi med fransk,bach.						
4058	3037	5	HA (int.)erhvervsøkonomi med spansk,bach.						
4059	3038	5	HA (int.)erhvervsøkonomi med engelsk,bach.						
4060	5980	5	Hotelmanagement, bach.negot.						
4061	5981	5	Erhvervsøkonomi-erhvervssprog, kinesisk, bach.negot.						
4062	5982	5	Erhvervsøkonomi-erhvervssprog, engelsk, bach.negot.						
4063	5983	5	Fransk, bach.negot.						
4064	5984	5	Erhvervsøkonomi-erhvervssprog, tysk, bach.negot.						
4065	5985	5	Erhvervsøkonomi-erhvervssprog, spansk, bach.negot.						
4066	5986	5	Erhvervsøkonomi-erhvervssprog, arabisk, bach.negot.						
4067	5987	5	Polsk, bach.negot.						
4068	5989	5	Erhvervsøk.-erhv.spr., internat. turisme-fritidsman., bach.negot.						
4069	6059	2	Teknisk videnskab, BACH						
4070	605910	3	Teknisk videnskab uden nærmere angivelse, BACH						
4071	60591010	4	Teknisk videnskab uden nærmere angivelse, BACH						
4072	165	5	Teknisk una- udvekslingstud. (bachelor)						
4073	706	5	Teknisk, ivu (bachelor)						
4074	3056	5	Kemi, miljø og bioteknologi, ingeniør bach.						
4075	3124	5	By-, energi- og miljøplanlægning, ingeniør bach.						
4076	3219	5	Geoteknologi, ing.bach.						
4077	3353	5	Teknisk videnskab, ing.bach.						
4078	6496	5	Teknisk videnskab una, bach.						
4079	6509	5	Humanistisk-teknologisk una, bach.						
4080	7930	5	Ingeniør una, bach.						
4081	7971	5	Kunstig intelligens og data, ingeniør bach.						
4082	7972	5	Bæredygtigt energidesign, ingeniør bach.						
4083	605915	3	Bioteknologi og kemisk teknologi, BACH						
4084	60591510	4	Bioteknologi, BACH						
4085	3177	5	Kvantitativ biologi og sygdomsmodellering, ingeniør bach.						
4086	7924	5	Bæredygtig bioteknologi, ing.bach.						
4087	7933	5	Bioteknologi, ingeniør bach.						
4088	8265	5	Bioteknologi, ing.bach.						
4089	60591515	4	Kemi og bioteknologi, BACH						
4090	7902	5	Kemi og bioteknologi, ing.bach.						
4091	60591520	4	Kemisk og biokemisk teknologi, BACH						
4092	7912	5	Teknisk biomedicin, ing.bach.						
4093	7922	5	Kemiteknologi, ing.bach.						
4094	7934	5	Kemi-miljø, ingeniør bach.						
4095	8140	5	Kemi og teknologi, ing.bach.						
4096	605920	3	Nanoteknologi og nanobioteknologi, BACH						
4097	60592010	4	Nanoteknologi og nanobioteknologi, BACH						
4098	7916	5	Fysik og nanoteknologi, ing.bach.						
4099	7938	5	Nanoteknologi, ingeniør bach.						
4100	8290	5	Nanoteknologi, ing.bach.						
4101	605925	3	Bygnings- og anlægsteknisk, BACH						
4102	60592510	4	Bygnings- og anlægsteknik, BACH						
4103	7803	5	Bygningsteknik, ingeniør bach.						
4104	7918	5	Arkitektur og design,ing.bach						
4105	7926	5	Byggeteknologi, ing.bach.						
4106	7935	5	Bygge og anlæg, ingeniør bach.						
4107	7943	5	Bygningsdesign, ing.bach.						
4108	7944	5	Byggeri og anlæg, indeklima og energi, ingeniør bach.						
4109	7948	5	Bygge- og anlægskonstruktion, ingeniør bach.						
4110	8026	5	Byggeri og anlæg, ingeniør bach.						
4111	8282	5	Byggeri, ingeniør bach.						
4112	60592515	4	Byudvikling og byplanlægning mv., BACH						
4113	7165	5	Plan, by og proces (komb. HUM), bach.						
4114	7166	5	Plan, by og proces (komb. SAM), bach.						
4115	7167	5	Plan, by og proces (komb. NAT), bach.						
4116	7168	5	Plan, by og proces (komb. HUM-TEK), bach.						
4117	7940	5	Infrastruktur, bach.						
4118	7951	5	Byggeri og anlæg, veje og trafik, ingeniør bach.						
4119	605930	3	Elektronik og it, BACH						
4120	60593010	4	Tele-, data- og it-teknologi mv., BACH						
4121	3116	5	Elektroteknologi, ingeniør bach.						
4122	7907	5	Anvendt industriel elektronik, ing.bach.						
4123	7908	5	Elektronik og IT, ing.bach.						
4124	7909	5	Computerteknologi, ing.bach.						
4125	7923	5	Software engineering, ing.bach.						
4126	7929	5	Lærings-og oplevelsesteknologi, ingeniør bach.						
4127	7937	5	Elektronik og IT, ingeniør bach.						
4128	7942	5	IT, kommunikations- og medieteknologi, ing.bach.						
4129	7958	5	Netværksteknologi og IT, ingeniør bach.						
4130	7973	5	Elektronik, ingeniør bach.						
4131	8100	5	Informationsteknologi, bach.						
4132	8261	5	Datateknik, ingeniør bach.						
4133	60593015	4	Teknisk videnskabelige it-uddannelser, BACH						
4134	3019	5	Softwareteknologi, ingeniør bach.						
4135	3105	5	Software, ingeniør bach.						
4136	4048	5	Computerteknologi, bach.						
4137	7906	5	Strategisk analyse og systemdesign, ingeniør bach.						
4138	7939	5	IT-informatik, ingeniør bach.						
4139	605935	3	Elektronik i øvrigt, BACH						
4140	60593510	4	Elektronik i øvrigt, BACH						
4141	7910	5	Robotteknologi, ing.bach.						
4142	605940	3	Energiteknologi, BACH						
4143	60594015	4	Energiteknologi i øvrigt, BACH						
4144	7919	5	Energiteknologi, ing.bach.						
4145	7927	5	Energi, ing.bach.						
4146	605945	3	Landinspektørvidenskab, BACH						
4147	60594510	4	Landinspektørvidenskab, BACH						
4148	8271	5	Landinspektørvidenskab, bach.						
4149	605950	3	Maskinteknisk, BACH						
4150	60595010	4	Maskinteknik og maskinkonstruktion, BACH						
4151	3027	5	Maskinkonstruktion, ingeniør bach.						
4152	3122	5	Produktion og konstruktion, ingeniør bach.						
4153	3217	5	Maskin og Produktion, ingeniør.bach						
4154	6242	5	Design og analyse af konstruktioner, ingeniør bach.						
4155	7931	5	Maskin - industri/produktion, ingeniør bach.						
4156	8246	5	Mekanik, ingeniør bach.						
4157	605955	3	Miljøteknologi mv., BACH						
4158	60595510	4	Miljøteknologi mv., BACH						
4159	7921	5	Miljøvidenskab, ing.bach.						
4160	7953	5	Byggeri og anlæg, vand og miljø, ingeniør bach.						
4161	605960	3	Sundheds- og velfærdsteknologi mv., BACH						
4162	60596010	4	Sundhedsteknologi, BACH						
4163	7925	5	Sundhed-produkt, ingeniør bach.						
4164	8042	5	Sundhedsteknologi, ing.bach.						
4165	60596015	4	Velfærdsteknologi, BACH						
4166	7928	5	Velfærdsteknologi, ing.bach.						
4167	60596020	4	Medicin og teknologi, BACH						
4168	7932	5	Medicin og teknologi, ing.bach.						
4169	605965	3	Teknologi-naturvidenskab, kombineret, BACH						
4170	60596510	4	Teknologi-naturvidenskab, kombineret, BACH						
4171	7900	5	Matematik-teknologi, ingeniør bach.						
4172	7904	5	Fysik og teknologi, ing.bach.						
4173	7917	5	Geofysik og rumteknologi, ing.bach.						
4174	8129	5	Teknisk fysik, bach.						
4175	8163	5	Matematik og teknologi, ingeniør bach.						
4176	605970	3	Teknologi, produktion og produktudvikling, BACH						
4177	60597010	4	Teknologi, produktion og produktudvikling, BACH						
4178	3121	5	Produkt- og designpsykologi, ingeniør bach.						
4179	7901	5	Bæredygtigt design, ing.bach.						
4180	7905	5	Produktionsudvikling, ing.bach.						
4181	7915	5	Produktudvikling og innovation, ingeniør bach.						
4182	7936	5	Design og innovation, ing.bach.						
4183	8075	5	Produkt- og designpsykologi, ingeniør bach.						
4184	605995	3	Teknisk videnskab i øvrigt, BACH						
4185	60599515	4	Teknologi og forretningsudvikling, BACH						
4186	4801	5	Globale forretningssystemer, ingeniør bach.						
4187	7914	5	Innovation and business, ing.bach.						
4188	60599530	4	Teknisk videnskab i øvrigt, BACH						
4189	7911	5	Mekatronik, ing.bach.						
4190	8052	5	Teknoantropologi, bach.						
4191	6075	2	Fødevarer, Bio- og laboratorieteknik, BACH						
4192	607525	3	Fødevare- og ernæringsvidenskab, BACH						
4193	60752510	4	Fødevarevidenskab, BACH						
4194	8406	5	Fødevarevidenskab, bach.						
4195	60752515	4	Mejeribrugsvidenskab, BACH						
4196	8403	5	Mejeribrugsvidenskab, bach.						
4197	607595	3	Fødevare- og ernæringsvidenskab i øvrigt, BACH						
4198	60759510	4	Fødevare- og ernæringsvidenskab i øvrigt, BACH						
4199	707	5	Levnedsmiddel/ernærring, ivu (bachelor)						
4200	3211	5	Kvalitet og teknologi, bach.						
4201	3212	5	Fødevareingeniør, bach.						
4202	8405	5	Sundhed og ernæring, bach.						
4203	6080	2	Jordbrug, natur og miljø, BACH						
4204	608010	3	Jordbrug, natur og miljø uden nærmere angivelse, BACH						
4205	60801010	4	Jordbrug, natur og miljø uden nærmere angivelse, BACH						
4206	167	5	Jordbrugsvidenskab una - udvekslingstud. (bachelor)						
4207	708	5	Jordbrugsvidenskab, ivu (bachelor)						
4208	608020	3	Jordbrugsvidenskab, BACH						
4209	60802010	4	Jordbrugsvidenskab, BACH						
4210	8400	5	Landbrugsvidenskab, bach.						
4211	60802015	4	Jordbrugsøkonomi, BACH						
4212	8404	5	Jordbrugsøkonomi, bach						
4213	608025	3	Husdyrvidenskab, BACH						
4214	60802510	4	Husdyrvidenskab, BACH						
4215	8412	5	Husdyrvidenskab, bach.						
4216	608030	3	Veterinærmedicin, BACH						
4217	60803010	4	Veterinærmedicin, BACH						
4218	8410	5	Veterinærmedicin, bach.						
4219	608035	3	Skovbrugsvidenskab, BACH						
4220	60803510	4	Skovbrugsvidenskab, BACH						
4221	8411	5	Skovbrugsvidenskab, bach.						
4222	608040	3	Jordbrug, fødevarer og miljø kombineret, BACH						
4223	60804010	4	Jordbrug, fødevarer og miljø kombineret, BACH						
4224	8402	5	Agrobiologi, bach.						
4225	608045	3	Landskabsarkitektur og -forvaltning, BACH						
4226	60804510	4	Landskabsarkitektur og -forvaltning, BACH						
4227	8407	5	Havebrugsvidenskab, bach.						
4228	8409	5	Landskabsarkitektur, bach.						
4229	608050	3	Naturressourcer og miljø, BACH						
4230	60805010	4	Miljøkemi, BACH						
4231	8039	5	Miljøkemi, bach.						
4232	60805020	4	Naturvidenskabelig miljøplanlægning, BACH						
4233	7182	5	Tek-Sam - miljøplanlægning, bach.						
4234	7196	5	Tek-Sam - miljøplanlægning (komb. HUM), bach.						
4235	7197	5	Tek-Sam - miljøplanlægning (komb. SAM), bach.						
4236	7198	5	Tek-Sam - miljøplanlægning (komb. NAT), bach.						
4237	7199	5	Tek-Sam - miljøplanlægning (komb. HUM-TEK), bach.						
4238	60805090	4	Naturressourcer og miljø i øvrigt, BACH						
4239	8420	5	Naturressourcer, bach.						
4240	6090	2	Sundhedsvidenskab, BACH						
4241	609010	3	Sundhedsvidenskab uden nærmere angivelse, BACH						
4242	60901010	4	Sundhedsvidenskab uden nærmere angivelse, BACH						
4243	709	5	Sundhed, ivu (bachelor)						
4244	6497	5	Sundhedsvidenskab una, bach.						
4245	609025	3	Farmaci og lægemiddelvidenskab, BACH						
4246	60902510	4	Farmaci og lægemiddelvidenskab, BACH						
4247	7415	5	Lægemiddelvidenskab, bach.						
4248	7420	5	Farmaci, bach.						
4249	609030	3	Folkesundhedsvidenskab, BACH						
4250	60903010	4	Folkesundhedsvidenskab, BACH						
4251	7186	5	Folkesundhedsvidenskab, bach.						
4252	609035	3	It og sundhedsvidenskab, BACH						
4253	60903510	4	It og sundhedsvidenskab, BACH						
4254	7184	5	Sundhed og Informatik, bach.						
4255	609050	3	Medicin, BACH						
4256	60905010	4	Medicin, BACH						
4257	7172	5	Medicin, bach.						
4258	609055	3	Odontologi, BACH						
4259	60905510	4	Odontologi, BACH						
4260	7215	5	Odontologi, bach.						
4261	609095	3	Sundhedsvidenskab i øvrigt, BACH						
4262	60909510	4	Kiropraktor, BACH						
4263	5165	5	Klinisk biomekanik, bach.						
4264	7324	5	Klinisk biomekanik, bach.						
4265	6097	2	Videregående uddannelser uden nærmere angivelse, BACH						
4266	609710	3	Videregående uddannelser uden nærmere angivelse, BACH						
4267	60971010	4	Videregående uddannelser uden nærmere angivelse, BACH						
4268	700	5	Bachelor una, ivu (bachelor)						
4269	6161	5	1/2 år bach.una (RUC)						
4270	6162	5	1 år bach.una (RUC)						
4271	70	1	Lange videregående uddannelser, LVU						
4272	7020	2	Pædagogisk, LVU						
4273	702010	3	Pædagogiske uddannelser uden nærmere angivelse, LVU						
4274	70201010	4	Pædagogiske uddannelser uden nærmere angivelse, LVU						
4275	170	5	Pædagogisk una - udvekslingstud.(lang vidg.)						
4276	620	5	Pædagogik, ivu (lvu)						
4277	8811	5	Pædagogisk fleksibelt forløb, master						
4278	702025	3	Andre pædagogiske uddannelser, LVU						
4279	70202510	4	Underviser i dansk som andetsprog, LVU						
4280	8919	5	Dansk som andetsprog, master						
4281	702030	3	Pædagogik, LVU						
4282	70203010	4	Audiologopædi, LVU						
4283	3063	5	Audiologi, c.mag.						
4284	3336	5	Audiologopædi, c.mag.						
4285	6501	5	Audiologopædi, cand.phil.						
4286	6701	5	Audiologopædi, c.mag.						
4287	70203015	4	Didaktik og undervisningsteori, LVU						
4288	3145	5	Didaktik, materiel kultur, cand.pæd.						
4289	3146	5	Didaktik, musikpædagogik, cand.pæd.						
4290	5794	5	Gymnasiepædagogik (MIG), master						
4291	7752	5	Didaktik, kand.						
4292	8801	5	Voksnes læring og kompetenceudvikling, master						
4293	8805	5	Gymnasiepædagogik ledelse, master						
4294	8808	5	Fremmedsprogspædagogik, master						
4295	8810	5	Danskfagets didaktik, master						
4296	8817	5	Læse- og skrivedidaktik (MEd), master						
4297	8832	5	Problembaseret læring i ingeniør-og naturvidenskab,master						
4298	8839	5	Problem based learning in science (MPBL), master						
4299	8842	5	Naturfagsdidaktik, master						
4300	8922	5	Naturfagsundervisning, master						
4301	8925	5	Dagtilbuds- og indskolingsdidaktik, master						
4302	8935	5	Gymnasiepædagogik didaktik, master						
4303	8949	5	Scienceundervisning, master						
4304	8959	5	Sprogundervisning, lingvistik og it, master						
4305	8969	5	Folkeskoleudvikling, master						
4306	70203020	4	Pædagogik, LVU						
4307	990	5	Pædagogik, supplement efter kandidatuddannelse						
4308	3143	5	Didaktik, dansk, cand.pæd.						
4309	3144	5	Didaktik, matematik, cand.pæd.						
4310	5740	5	Pædagogik, cand.pæd. (DPU)						
4311	5741	5	Psykologi-pædagogik, cand.psyk.pæd. (DPU)						
4312	5742	5	Pædagogik faglig, cand.pæd. (DPU)						
4313	5743	5	Humanistisk pædagogik, cand.hum.pæd. (DPU)						
4314	5744	5	Matematik-nat.-pædagogik, cand.mat.pæd. (DPU)						
4315	5796	5	Læreprocesser (MLP), master						
4316	6000	5	Kandidatsupplering (DPU)						
4317	6145	5	Pædagogik og uddannelsesstudier, kombination (RUC)						
4318	6181	5	Pædagogik, grunduddannelse (kand.)						
4319	6383	5	Pædagogik, sidefag						
4320	6393	5	Pædagogik, supplering						
4321	6490	5	Pædagogik, bifag/sidefag 2 år						
4322	6607	5	Pædagogik, cand.phil.						
4323	6611	5	Voksenpædagogik, cand.phil.						
4324	6702	5	Pædagogik og uddannelsesstudier (komb. HUM-TEK), cand.mag.						
4325	6704	5	Pædagogik og uddannelsesstudier (komb. HUM), cand.mag.						
4326	6705	5	Pædagogik og uddannelsesstudier (komb. SAM), cand.mag.						
4327	6707	5	Pædagogik og uddannelsesstudier (komb. NAT), cand.mag.						
4328	6807	5	Pædagogik, c.mag.						
4329	6811	5	Voksenpædagogik, cand.mag.						
4330	6880	5	Læring og forandringsprocesser, cand.mag.						
4331	6881	5	Pædagogisk antropologi og globalisering, cand.pæd.						
4332	6908	5	Pædagogik og uddannelsesstudier, cand.mag.						
4333	7003	5	Pædagogik, mag.art.						
4334	7745	5	Generel pædagogik, cand.pæd.						
4335	7746	5	Dansk, cand.pæd. (DPU)						
4336	7747	5	Pædagogisk filosofi, c.pæd.						
4337	7748	5	Pædagogisk antropologi, c.pæd.						
