UDD,TEXT,UDD_UDDANNELSESNIVEAU,UDD_FAGOMRAADE_UNDER,UDD_UDDANNELSESTYPE_UNDER,UDD_ISCED_P,UDD_ISCED_F,OMR,MINI,PRIO,TP,L,UDD_HOVEDOMRAADE_DETALJERET,NRMA,AKTIV,AUDD,ATEXT,AUDD_UDDANNELSESNIVEAU,AUDD_FAGOMRAADE_UNDER,AUDD_UDDANNELSESTYPE_UNDER,AUDD_ISCED_P,AUDD_ISCED_F,PRIA,KOMP,AUDD_HOVEDOMRAADE_DETALJERET,UNDERVISNINGSSPROG
5413,"Landinspektør, kand.",70,581515,7010,746,0731,4,10,156,1,1,70594510,60,1,5413,"Landinspektør, cand.geom.",70,581515,7010,747,0731,216,3,70594510,Dansk
5414,"Animal-derived foods, kand.2år",70,453015,7010,747,0518,4,10,192,1,1,70752510,24,1,5414,"Animal-derived foods, kand.",70,453015,7010,747,0518,216,3,70752510,Dansk
5415,"Veterinærvidenskab, kand.",70,604015,7010,746,0841,4,10,156,1,1,70803010,66,1,5415,"Veterinærmedicin, cand.med.vet.",70,604015,7010,747,0841,222,3,70803010,Dansk
5416,"Veterinærvidenskab, ph.d.",80,604015,8010,844,0841,15,10,216,1,1,80803010,36,0,5416,"Veterinærvidenskab, ph.d.",80,604015,8010,844,0841,252,3,80803010,Dansk
5417,"Veterinær- og jordbrugsvidenskab, ph.d.",80,602515,8010,844,0818,15,10,216,1,1,80801010,36,1,5417,"Veterinær- jordbrugsvidenskab, ph.d.",80,602515,8010,844,0818,252,3,80801010,Dansk
5418,"Jordbrug, ph.d.",80,601530,8010,844,0811,15,10,216,1,1,80801010,36,0,5417,"Veterinær- jordbrugsvidenskab, ph.d.",80,602515,8010,844,0818,252,3,80801010,Dansk
5419,"Miljøvidenskab, kand.2år",70,552510,7010,747,0712,4,10,192,1,1,70805010,24,1,5419,"Miljøvidenskab, c.scient.",70,552510,7010,747,0712,216,3,70805010,Engelsk
5420,"Miljø- og naturessourceøkonomi, kand.2år",70,354520,7010,747,0318,4,10,192,1,1,70805090,24,1,5420,"Miljø- og naturessourceøkonomi, c.sc.oecon.",70,354520,7010,747,0318,216,3,70805090,Engelsk
5421,"Forest ecosystems, nature and society, kand.2år",70,552510,7010,747,0712,4,10,192,1,1,70805090,24,1,5421,"Forest ecosystems, nature and society, kand.",70,552510,7010,747,0712,216,3,70805090,Dansk
5422,"Sustainable development in agriculture, kand.2år",70,601530,7010,747,0811,4,10,192,1,1,70804010,24,1,5422,"Sustainable development in agriculture, kand.",70,601530,7010,747,0811,216,3,70804010,Dansk
5423,"Forests and livelihoods, kand.2år",70,603015,7010,747,0821,4,10,192,1,1,70805090,24,1,5423,"Forests and livelihoods, kand.",70,603015,7010,747,0821,216,3,70805090,Dansk
5424,"Global Management and Manufacturing, ing.prof.bach.",60,554015,5520,655,0718,4,10,156,1,1,50589510,42,1,5424,"Global Management and Manufacturing, ing.prof.bach.",60,554015,5520,655,0718,198,3,50589510,Engelsk
5425,"Farmaci, kand.",70,453010,7010,746,0518,4,10,156,1,1,70902510,60,0,5425,"Farmaceut, cand.pharm.",70,453010,7010,747,0518,216,3,70902510,Dansk
5425,"Farmaci, kand.",70,453010,7010,746,0518,4,10,156,1,1,70902510,60,0,7425,"Farmaci, c.pharm.",70,453010,7010,747,0518,216,3,70902510,Dansk
5426,"Innovation og entrepreneurship (overbygning), prof.bach.",60,402510,5510,655,0413,20,10,180,1,1,50382510,18,0,5426,"Innovation og entrepreneurship (overbygning), prof.bach.",60,402510,5510,655,0413,198,3,50382510,Dansk
5427,"Farmaceut, ph.d.pharm.",80,453010,8010,844,0518,15,10,216,1,1,80902510,36,1,5427,"Farmaceut, ph.d.",80,453010,8010,844,0518,252,3,80902510,Dansk
5428,"Jordbrug, natur og miljø, kand.2år",70,453510,7010,747,0528,4,10,192,1,1,70802010,24,1,5428,"Jordbrug, natur og miljø, c.scient.",70,453510,7010,747,0528,216,3,70802010,Engelsk
5429,"Bioteknologi, ing.prof.bach.",60,452515,5520,655,0512,4,10,156,1,1,50584510,42,0,5429,"Bioteknologi, ing.prof.bach.",60,452515,5520,655,0512,198,3,50584510,Dansk
5430,"Klinisk ernæring, kand.2år",70,654530,7010,747,0915,4,10,192,1,1,70759510,24,1,5430,"Klinisk ernæring, c.scient.",70,654530,7010,747,0915,216,3,70759510,Dansk
5431,Tandplejer,60,651510,5510,655,0911,4,10,156,1,1,50894010,30,1,5431,Tandplejer,60,651510,5510,655,0911,180,3,50894010,Dansk
5431,Tandplejer,60,651510,5510,655,0911,4,10,156,1,1,50894010,30,1,5431,Tandplejer,60,651510,5510,655,0911,180,3,50894010,Dansk
5432,Klinisk tandtekniker,50,651515,4010,554,0911,4,10,156,1,1,40894010,24,1,5432,Klinisk tandtekniker,50,651515,4010,554,0911,180,3,40894010,Dansk
5433,"Tandlæge, kand.",70,651520,7010,746,0911,4,10,156,1,1,70905510,60,0,5433,"Tandlæge, cand.odont.",70,651520,7010,747,0911,216,3,70905510,Dansk
5433,"Tandlæge, kand.",70,651520,7010,746,0911,4,10,156,1,1,70905510,60,1,7220,"Odontologi, c.odont.",70,651520,7010,747,0911,216,3,70905510,Dansk
5434,"Tandplejer, prof.bach.",60,651510,5510,655,0911,20,10,156,1,1,50894010,36,1,5434,"Tandplejer, prof.bach.",60,651510,5510,655,0911,192,3,50894010,Dansk
5434,"Tandplejer, prof.bach.",60,651510,5510,655,0911,20,10,156,1,1,50894010,36,1,5434,"Tandplejer, prof.bach.",60,651510,5510,655,0911,192,3,50894010,Dansk
5435,"Tandlæge-odontologi, ph.d.odont.",80,651520,8010,844,0911,15,10,216,1,1,80905510,36,1,5435,"Tandlæge-odontologi, ph.d.odont.",80,651520,8010,844,0911,252,3,80905510,Dansk
5436,"Integreret design, ing.prof.bach.",60,555086,5520,655,0728,4,10,156,1,1,50585020,42,1,5436,"Integreret design, ing.prof.bach.",60,555086,5520,655,0728,198,3,50585020,Dansk
5437,"Graphic Storytelling, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50244010,48,1,5437,"Graphic Storytelling, prof.bach.",60,271525,5510,655,0211,204,3,50244010,Engelsk
5438,"Multiplatform storytelling and production, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50244010,42,1,5438,"Multiplatform storytelling and production, prof.bach.",60,271525,5510,655,0211,198,3,50244010,Dansk
5439,"Mekatronik, ing.prof.bach.",60,554015,5520,655,0718,4,10,156,1,1,50589530,42,1,5439,"Mekatronik, ing.prof.bach.",60,554015,5520,655,0718,198,3,50589530,Engelsk
5440,"Folkeskolelærer, prof.bach.",60,203510,5510,655,0113,4,10,156,1,1,50202010,48,1,5440,"Folkeskolelærer, prof.bach.",60,203510,5510,655,0113,204,3,50202010,Dansk
5440,"Folkeskolelærer, prof.bach.",60,203510,5510,655,0113,4,10,156,1,1,50202010,48,1,5440,"Folkeskolelærer, prof.bach.",60,203510,5510,655,0113,204,3,50202010,Dansk
5441,Lærer fra Den frie Lærerskole,60,203510,6010,655,0113,4,10,156,1,1,50202010,42,1,5441,Lærer fra Den frie Lærerskole,60,203510,6010,655,0113,198,3,50202010,Dansk
5442,"Forsyningsteknik -vand,spildevand,fjernvarme, ingeniør prof.bach.",60,553030,5520,655,0713,4,10,156,1,1,50581515,42,1,5442,"Forsyningsteknik -vand,spildevand,fjernvarme, ingeniør prof.bach.",60,553030,5520,655,0713,198,3,50581515,Dansk
5443,Pædagogisk grunduddannelse PGU,30,656510,3090,353,0922,20,1,132,2,3,30101510,18,1,5443,Pædagogisk grunduddannelse PGU,30,656510,3090,353,0922,144,3,30101510,Dansk
5443,Pædagogisk grunduddannelse PGU,30,656510,3090,353,0922,20,1,132,2,3,30101510,10,1,5443,Pædagogisk grunduddannelse PGU,30,656510,3090,353,0922,144,3,30101510,Dansk
5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,4,10,156,2,2,50201510,42,1,3186,"Skole-og fritidspædagogik, prof.bach.",60,656515,5510,655,0922,198,3,50201510,Dansk
5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,4,10,156,2,2,50201510,42,1,3187,"Social-og specialpædagogik, prof.bach.",60,656515,5510,655,0922,198,3,50201510,Dansk
5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,4,10,156,2,2,50201510,42,1,3282,"Dagtilbudspædagogik, prof.bach.",60,656515,5510,655,0922,198,3,50201510,Dansk
5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,4,10,156,2,2,50201510,30,0,5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,198,3,50201510,Dansk
5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,4,10,156,2,2,50201510,42,0,5444,"Pædagog, prof.bach.",60,656515,5510,655,0922,198,3,50201510,Dansk
5445,Børnehavepædagog,60,656515,5510,655,0922,4,10,132,2,2,50201510,36,0,5445,Børnehavepædagog,60,656515,5510,655,0922,168,3,50201510,Dansk
5446,"Nanoteknologi, ingeniør prof.bach.",60,554510,5520,655,0719,4,10,156,1,1,50589530,42,0,5446,"Nanoteknologi, ingeniør prof.bach.",60,554510,5520,655,0719,198,3,50589530,Dansk
5447,Fritidspædagog,60,656515,5510,655,0922,4,10,132,2,2,50201510,36,0,5447,Fritidspædagog,60,656515,5510,655,0922,168,3,50201510,Dansk
5448,"Global skovforvaltning, kand.2år",70,601530,7010,747,0811,4,10,192,1,1,70804010,24,1,5448,"Global skovforvaltning, cand.",70,601530,7010,747,0811,216,3,70804010,Dansk
5449,"Sustainable Forest and Nature Management, kand.2år",70,601530,7010,747,0811,4,10,192,1,1,70804010,24,1,5449,"Sustainable Forest and Nature Management, kand.",70,601530,7010,747,0811,216,3,70804010,Dansk
5450,"Ernærings- og husholdningsøkonomi, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,5450,"Ernærings- og husholdningsøkonomi, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5451,Klinisk diætist,60,654530,6010,655,0915,4,10,198,1,1,50894590,12,1,5451,Klinisk diætist,60,654530,6010,655,0915,210,3,50894590,Dansk
5452,"Miljøkemi, kand.2år",70,552510,7010,747,0712,4,10,192,1,1,70805010,24,1,5452,"Miljøkemi, c.scient.",70,552510,7010,747,0712,216,3,70805010,Dansk
5453,"Human ernæring, kand.2år",70,453015,7010,747,0518,4,10,192,1,1,70759510,24,1,5453,"Human ernæring, cand.scient.",70,453015,7010,747,0518,216,3,70759510,Engelsk
5454,"Landskabsforvaltning, kand.2år",70,581525,7010,747,0731,4,10,192,1,1,70804510,24,1,5454,"Landskabsforvaltning, cand.scient.",70,581525,7010,747,0731,216,3,70804510,Dansk
5455,"Kombineret (Kgl. veterinær- landbohøjsk.), kand.2år",70,601010,7010,747,0800,4,10,192,1,1,70801010,24,1,5455,"Kombineret (Kgl. veterinær- landbohøjsk.), kand.",70,601010,7010,747,0800,216,3,70801010,Dansk
5456,"Katastrofe- og risikomanager, prof.bach.",60,751525,5510,655,1032,20,10,156,1,1,50589530,24,1,3188,Erhvervsakademiuddannelse i beredskabsteknik,60,751525,4010,655,1032,180,3,50589530,Dansk
5456,"Katastrofe- og risikomanager, prof.bach.",60,751525,5510,655,1032,20,10,156,1,1,50589530,24,0,3855,Akademiuddannelse til beredskabstekniker,50,751525,4010,554,1032,180,3,40589530,Dansk
5456,"Katastrofe- og risikomanager, prof.bach.",60,751525,5510,655,1032,20,10,156,1,1,50589530,42,1,5456,"Katastrofe- og risikomanager, prof.bach.",60,751525,5510,655,1032,198,3,50589530,Dansk
5457,"Fødevareteknologi og -applikation, prof.bach.",60,453015,5510,655,0518,4,10,156,1,1,50751510,42,1,5457,"Fødevareteknologi og -applikation, prof.bach.",60,453015,5510,655,0518,198,3,50751510,Dansk
5457,"Fødevareteknologi og -applikation, prof.bach.",60,453015,5510,655,0518,4,10,156,1,1,50751510,42,1,5504,"Fødevareproduktion, prof.bach.",60,453015,5510,655,0518,198,3,50751510,Dansk
5457,"Fødevareteknologi og -applikation, prof.bach.",60,453015,5510,655,0518,4,10,156,1,1,50751510,42,1,5509,"Fødevarekemi og bioteknologi, prof.bach.",60,453015,5510,655,0518,198,3,50751510,Dansk
5458,"Mejeriteknologi, prof.bach.",60,555015,5510,655,0721,4,10,156,1,1,50751510,48,1,5458,"Mejeriteknologi, prof.bach.",60,555015,5510,655,0721,204,3,50751510,Dansk
5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",60,453030,5510,655,0518,20,10,180,1,1,50751510,18,0,3179,"Fødevareteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",60,453030,5510,655,0518,20,10,180,1,1,50751510,18,0,3180,"Procesteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",60,453030,5510,655,0518,20,10,180,1,1,50751510,18,0,3274,"Laboratorieteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",60,453030,5510,655,0518,20,10,180,1,1,50751510,18,0,5459,"Laboratorie-, fødevare- og procestekn. (overbygning), prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,3189,"Klinisk diætetik, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,3190,"Ledelse,fødevarer og service, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,3280,"Sundhedsfremme, forebyggelse og formidling, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,0,5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,5501,"Fødevarer og Ledelse, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5460,"Ernæring og sundhed, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50752010,42,1,5502,"Sundhedsfremme og Diætetik, prof.bach.",60,654530,5510,655,0915,198,3,50752010,Dansk
5461,Bibliotekar,60,355510,6010,544,0322,4,10,156,2,1,50253510,48,0,5461,Bibliotekar,60,355510,6010,544,0322,192,3,50253510,Dansk
5462,Bibliotekar ved forsknings- og fagbibliotek,60,355510,6010,645,0322,4,10,156,2,1,50253510,48,0,5462,Bibliotekar ved forsknings- og fagbibliotek,60,355510,6010,645,0322,204,3,50253510,Dansk
5463,"Informationsstudier, bach.",60,355520,5010,645,0322,4,10,156,1,1,60253510,36,1,5463,"Informationsstudier, bach.",60,355520,5010,645,0322,192,3,60253510,Dansk
5463,"Informationsstudier, bach.",60,355520,5010,645,0322,4,10,156,1,1,60253510,42,0,5467,Bibliotekar DB,60,355510,6010,655,0322,198,3,50253510,Dansk
5464,Forskningsbibliotekar,80,355510,5010,844,0322,4,10,228,1,3,80253510,12,0,5464,Forskningsbibliotekar,80,355510,8010,844,0322,240,3,80253510,Dansk
5465,"Informationsvidenskab og kulturformidling, kand.2år",70,355520,7010,747,0322,4,10,192,1,1,70253510,24,0,5465,"Informationsvidenskab og kulturformidling, c.scient.bibl",70,355520,7010,747,0322,216,3,70253510,Dansk
5466,"Ocean Engineering, civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70599530,24,1,5466,"Ocean Engineering, cand.polyt.",70,554015,7020,747,0718,216,3,70599530,Engelsk
5467,"Bibliotekar,bach.",60,355510,6010,655,0322,4,10,156,1,1,50253510,36,0,5467,Bibliotekar DB,60,355510,6010,655,0322,198,3,50253510,Dansk
5468,"Bibliotekar, kand.2år",70,355510,7010,747,0322,4,10,192,1,1,70253510,24,0,5468,"Bibliotekar, cand.scient.bibl.",70,355510,7010,747,0322,216,3,70253510,Dansk
5469,"Global Nutrition and Health, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50894590,42,1,3191,"Lifestyle and Health Education, prof.bach.",60,654530,5510,655,0915,198,3,50894590,Engelsk
5469,"Global Nutrition and Health, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50894590,42,1,3279,"Public Health Nutrition and food Policy, prof.bach.",60,654530,5510,655,0915,198,3,50894590,Engelsk
5469,"Global Nutrition and Health, prof.bach.",60,654530,5510,655,0915,4,10,156,1,1,50894590,42,1,5469,"Global nutrition and health, prof.bach.",60,654530,5510,655,0915,198,3,50894590,Engelsk
5470,"Arkitekt, kand.",70,581510,7010,746,0731,4,10,156,1,1,70301510,60,0,5470,"Arkitekt, cand.arch.",70,581510,7010,747,0731,216,3,70301510,Dansk
5471,Bibliotekar DB,60,355510,6010,655,0322,4,10,192,1,1,50253510,6,1,5471,Bibliotekar DB,60,355510,6010,655,0322,198,3,50253510,Dansk
5472,"It-sikkerhed (overbygning), prof.bach.",60,501090,5510,655,0618,4,10,180,1,1,50582015,18,1,5472,"It-sikkerhed (overbygning), prof.bach.",60,501090,5510,655,0618,198,3,50582015,Dansk
5473,"E-handel (overbygning), prof.bach.",60,404015,5510,655,0416,4,10,180,1,1,50382510,18,1,5473,"E-handel (overbygning), prof.bach.",60,404015,5510,655,0416,198,3,50382510,Dansk
5474,"Social Data Science, kand.2år",70,351010,7010,747,0300,4,10,192,1,1,70391010,24,1,5474,"Social Data Science, cand.soc.",70,351010,7010,747,0300,216,3,70391010,Engelsk
5475,"Softwareudvikling (overbygning), prof.bach.",60,501015,5510,655,0612,4,10,180,1,1,50582015,18,0,5475,"Softwareudvikling (overbygning), prof.bach.",60,501015,5510,655,0612,198,3,50582015,Dansk
5476,"Sportsmanagement (overbygning), prof.bach.",60,703015,5510,655,1015,4,10,180,2,1,50383010,18,0,5476,"Sportsmanagement (overbygning), prof.bach.",60,703015,5510,655,1015,198,3,50383010,Dansk
5477,Diplomuddannelse i design og business,60,309515,8540,655,0218,5,10,156,1,1,50305010,12,1,5477,Diplomuddannelse i design og business,60,309515,8540,655,0218,168,3,50305010,Dansk
5478,"Laboratorie- og fødevareteknologi (overbygning), prof.bach.",60,453030,5510,655,0518,4,10,180,1,1,50751510,18,1,3179,"Fødevareteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5478,"Laboratorie- og fødevareteknologi (overbygning), prof.bach.",60,453030,5510,655,0518,4,10,180,1,1,50751510,18,1,3274,"Laboratorieteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Dansk
5479,"Chemical and Biotechnical Technology and Food Technology (overbygning), prof.bach.",60,453030,5510,655,0518,4,10,180,1,1,50751510,18,1,3179,"Fødevareteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Engelsk
5479,"Chemical and Biotechnical Technology and Food Technology (overbygning), prof.bach.",60,453030,5510,655,0518,4,10,180,1,1,50751510,18,1,3274,"Laboratorieteknologi, prof.bach.",60,453030,5510,655,0518,198,3,50751510,Engelsk
5480,"Arkitekt, ph.d.",80,581510,8010,844,0731,15,10,216,1,1,80301510,36,1,5480,"Arkitekt, ph.d.",80,581510,8010,844,0731,252,3,80301510,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5478,"Visuel kommunikation, grafisk design, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5479,"Visuel kommunikation, interaktivt design, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5481,"Visuel kommunikation, kreativ kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5482,"Visuel kommunikation, fotografisk kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5483,"Visuel kommunikation una., prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5483,"Visuel kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5483,"Visuel kommunikation una., prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5484,"Trafik og transport, ingeniør prof.bach.",60,582060,5520,655,0738,4,10,156,1,1,50589520,42,0,5484,"Trafik og transport, ingeniør prof.bach.",60,582060,5520,655,0738,198,3,50589520,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,0,5478,"Visuel kommunikation, grafisk design, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,0,5479,"Visuel kommunikation, interaktivt design, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,0,5481,"Visuel kommunikation, kreativ kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,0,5482,"Visuel kommunikation, fotografisk kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,4,10,156,1,1,50242010,36,1,5485,"Grafisk kommunikation, prof.bach.",60,271525,5510,655,0211,192,3,50242010,Dansk
5486,"Medieproduktion og ledelse, prof.bach.",60,271520,5510,655,0211,4,10,156,1,1,50244010,36,1,5486,"Medieproduktion og ledelse, prof.bach.",60,271520,5510,655,0211,192,3,50244010,Dansk
5487,"TV- og medietilrettelæggelse, prof.bach.",60,271520,5510,655,0211,4,10,156,1,1,50244010,42,1,5487,"TV- og medietilrettelæggelse, prof.bach.",60,271520,5510,655,0211,198,3,50244010,Dansk
5488,"Webudvikling (overbygning), prof.bach.",60,501015,5510,655,0612,4,10,180,1,1,50582015,18,0,5488,"Webudvikling (overbygning), prof.bach.",60,501015,5510,655,0612,198,3,50582015,Dansk
5489,"International handel og markedsføring (overbygning), prof.bach.",60,403010,5510,655,0414,4,10,180,2,1,50382510,18,0,5489,"International handel og markedsføring (overbygning), prof.bach.",60,403010,5510,655,0414,198,3,50382510,Dansk
5490,"Finans, prof.bach.",60,402010,5510,655,0412,4,10,180,2,1,50382010,42,0,3192,"Forsikring og pension, prof.bach.",60,402010,5510,655,0412,198,3,50382010,Dansk
5490,"Finans, prof.bach.",60,402010,5510,655,0412,4,10,180,2,1,50382010,42,0,3193,"Ejendomshandel, prof.bach.",60,402010,5510,655,0412,198,3,50382010,Dansk
