SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
2967;"603060";3;Konservator, BACH;;;;;;
2968;"60306010";4;Konservering - restaurering uden nærmere angivelse, BACH;;;;;;
2969;"5831";5;Konservering og restaurering, bach.;;;;;;
2970;"5835";5;Konserveringsteknik una, bach.;;;;;;
2971;"5836";5;Konserveringsteknik, bach.;;;;;;
2972;"60306015";4;Konservering - restaurering, grafisk, BACH;;;;;;
2973;"5838";5;Konserveringsteknik, grafisk, bach.;;;;;;
2974;"60306020";4;Konservering - restaurering, kulturhistorisk, BACH;;;;;;
2975;"5837";5;Konserveringsteknik, kulturhistorisk, bach.;;;;;;
2976;"60306030";4;Konservering - restaurering, monumental, BACH;;;;;;
2977;"5833";5;Konserveringsteknik, monumentalkunst, bach.;;;;;;
2978;"60306035";4;Konservering - restaurering, naturhistorisk, BACH;;;;;;
2979;"5834";5;Konserveringsteknik, naturhistorisk, bach.;;;;;;
2980;"603065";3;Musik, BACH;;;;;;
2981;"60306510";4;Music management, BACH;;;;;;
2982;"5912";5;Music management, bach.;;;;;;
2983;"60306515";4;Lydteknik, musik, BACH;;;;;;
2984;"5911";5;Rytmisk musik, lydtekniker (gl);;;;;;
2985;"7856";5;Lydtekniker (musik), bach.;;;;;;
2986;"60306520";4;Tonemester, musik, BACH;;;;;;
2987;"5923";5;Tonemester (musik) (gl.);;;;;;
2988;"7855";5;Tonemester (musik), bach.;;;;;;
2989;"60306525";4;Sangskrivning, BACH;;;;;;
2990;"7853";5;Sangskrivning, bach.;;;;;;
2991;"60306530";4;Komponist og dirigent, BACH;;;;;;
2992;"7852";5;Komponist, bach.;;;;;;
2993;"60306540";4;Musik og musikpædagogik, BACH;;;;;;
2994;"5607";5;Musikpædagog;;;;;;
2995;"5899";5;Kor- og ensembleledelse;;;;;;
2996;"5927";5;Musik og bevægelse/performance, bach.;;;;;;
2997;"5928";5;Musikledelse, bach.;;;;;;
2998;"5995";5;Folkemusik;;;;;;
2999;"7841";5;Klassisk instrument-sang-ensemble, bach.;;;;;;
3000;"7843";5;Musikpædagogik ensemble-korledelse, bach.;;;;;;
3001;"7845";5;Rytmisk instrument-sang-ensemble, bach.;;;;;;
3002;"7846";5;Klasisk musikpædagog (AM), bach.;;;;;;
3003;"7847";5;Rytmisk musikpædagog (AM), bach;;;;;;
3004;"7848";5;Musikpædagogisk brobygning, bach.;;;;;;
3005;"7849";5;Elektronisk musik og lydkunst, bach.;;;;;;
3006;"7850";5;Kirkemusik, bach.;;;;;;
3007;"7851";5;Rytmisk musik, bach.;;;;;;
3008;"7858";5;Den individuelle musikuddannelse IM, bach.;;;;;;
3009;"7859";5;Folkemusik, bach.;;;;;;
3010;"7860";5;Musik og musikpædagogik, bach.;;;;;;
3011;"60306550";4;Musikteori, BACH;;;;;;
3012;"7854";5;Musikteori, bach.;;;;;;
3013;"60306555";4;Musikuddannelser i øvrigt, BACH;;;;;;
3014;"7857";5;Musikformidling, bach.;;;;;;
3015;"6035";2;Naturvidenskab, BACH;;;;;;
3016;"603510";3;Naturvidenskab uden nærmere angivelse, BACH;;;;;;
3017;"60351010";4;Naturvidenskab uden nærmere angivelse, BACH;;;;;;
3018;"0163";5;Naturvidenskab una - udvekslingstud. (bachelor);;;;;;
3019;"0704";5;Naturvidenskab, ivu (bachelor);;;;;;
3020;"3811";5;Naturvidenskab una, bach. (RUC);;;;;;
3021;"3812";5;Natural Sciences, bach. (RUC);;;;;;
3022;"6002";5;Teknik-naturvidenskab, basis (bach.) (AAU);;;;;;
3023;"6006";5;Teknik- naturvidenskab, basis (kand.) (AAU);;;;;;
3024;"6101";5;Naturvidenskab, bach. (RUC);;;;;;
3025;"6495";5;Naturvidenskab una, bach.;;;;;;
3026;"8132";5;Naturvidenskab, bach.;;;;;;
3027;"603515";3;Biokemi og molekylær biologi, BACH;;;;;;
3028;"60351510";4;Biokemi og molekylær biologi, BACH;;;;;;
3029;"3045";5;Biokemi, bach.;;;;;;
3030;"8050";5;Biokemi, bach.;;;;;;
3031;"8149";5;Molekylærbiologi, bach.;;;;;;
3032;"8156";5;Biokemi og molekylær biologi, bach.;;;;;;
3033;"8157";5;Biokemi, molekylær biologi og kemi, bach.;;;;;;
3034;"603517";3;Biologi, BACH;;;;;;
3035;"60351710";4;Biologi, BACH;;;;;;
3036;"3053";5;Eksperimentel biologi,bach.;;;;;;
3037;"8139";5;Biologi, bach.;;;;;;
3038;"8152";5;Biologi-bioteknologi, bach.;;;;;;
3039;"8154";5;Almen biologi, bach.;;;;;;
3040;"8169";5;Biologi, industribach.;;;;;;
3041;"60351715";4;Miljøbiologi, BACH;;;;;;
3042;"8153";5;Miljøbiologi, bach.;;;;;;
3043;"603520";3;Biomedicn og molekylær medicin, BACH;;;;;;
3044;"60352010";4;Biomedicin, BACH;;;;;;
3045;"8155";5;Biomedicin, bach.;;;;;;
3046;"60352015";4;Biomedicn og molekylær biomedicin, BACH;;;;;;
3047;"8150";5;Molekylær biomedicin /Molekylær medicin, bach.;;;;;;
3048;"603522";3;Medicinalkemi mv., BACH;;;;;;
3049;"60352210";4;Medicinalkemi mv., BACH;;;;;;
3050;"7920";5;Medicin med industriel speciale, bach.;;;;;;
3051;"8040";5;Medicinalkemi, bach.;;;;;;
3052;"603525";3;Nanoscience og nanobioscience, BACH;;;;;;
3053;"60352510";4;Nanoscience og nanobioscience, BACH;;;;;;
3054;"8291";5;Nanobioscience, bach.;;;;;;
3055;"8292";5;Nanoscience, bach.;;;;;;
3056;"603530";3;Fysik og fysiske fag, BACH;;;;;;
3057;"60353010";4;Astronomi, BACH;;;;;;
3058;"8044";5;Astronomi, bach.;;;;;;
3059;"60353015";4;Fysik, BACH;;;;;;
3060;"8137";5;Fysik, bach.;;;;;;
3061;"60353020";4;Geofysik, BACH;;;;;;
3062;"8049";5;Geofysik, bach.;;;;;;
3063;"60353025";4;Fysiske fag i øvrigt, BACH;;;;;;
3064;"8021";5;Meteorologi, bach.;;;;;;
3065;"8045";5;Biofysik, bach.;;;;;;
3066;"603535";3;Geodæsi og geoinformatik, BACH;;;;;;
3067;"60353510";4;Geodæsi og geoinformatik, BACH;;;;;;
3068;"8188";5;Geoinformatik, bach.;;;;;;
3069;"603537";3;Geografi, BACH;;;;;;
3070;"60353710";4;Geografi, BACH;;;;;;
3071;"8186";5;Geografi/Geografi og geoinformatik, bach.;;;;;;
3072;"8187";5;Naturgeografi, bach.;;;;;;
3073;"60353715";4;Kulturgeografi, BACH;;;;;;
3074;"8180";5;Kulturgeografi, bach.;;;;;;
3075;"603540";3;Geologi, BACH;;;;;;
3076;"60354010";4;Geologi, BACH;;;;;;
3077;"8147";5;Geologi, bach.;;;;;;
3078;"8148";5;Geologi/Geologi-geoscience, bach.;;;;;;
3079;"603545";3;Idræt, BACH;;;;;;
3080;"60354510";4;Idræt, BACH;;;;;;
3081;"8253";5;Idræt/Idræt og sundhed, bach.;;;;;;
3082;"603547";3;Kemi, BACH;;;;;;
3083;"60354710";4;Kemi, BACH;;;;;;
3084;"8136";5;Kemi, bach.;;;;;;
3085;"603550";3;Matematik, BACH;;;;;;
3086;"60355010";4;Matematik, BACH;;;;;;
3087;"8116";5;Anvendt matematik, bach.;;;;;;
3088;"8138";5;Matematik, bach.;;;;;;
3089;"8168";5;Matematiske fag, bach.;;;;;;
3090;"60355015";4;Matematik og økonomi, BACH;;;;;;
3091;"8133";5;Matematik og økonomi, bach.;;;;;;
3092;"60355020";4;Forsikringsvidenskab, BACH;;;;;;
3093;"8059";5;Forsikringsmatematik, bach.;;;;;;
3094;"8164";5;Forsikringsmatematik, bach.;;;;;;
3095;"603555";3;Statistik, BACH;;;;;;
3096;"60355510";4;Statistik, BACH;;;;;;
3097;"8041";5;Statistik, bach.;;;;;;
3098;"603560";3;Naturvidenskabelige it-uddannelser, BACH;;;;;;
3099;"60356010";4;Datalogi og datahåndtering, BACH;;;;;;
3100;"3097";5;It-produktudvikling, bach.;;;;;;
3101;"3342";5;Datalogi, bach.;;;;;;
3102;"6083";5;Datalogi-økonomi, bach.;;;;;;
3103;"6084";5;Machine learning og data science, bach.;;;;;;
3104;"8135";5;Datalogi, bach.;;;;;;
3105;"8172";5;Datavidenskab, bach.;;;;;;
3106;"60356015";4;Softwareudvikling, BACH;;;;;;
3107;"8134";5;Softwareudvikling, bach.;;;;;;
3108;"60356020";4;Informatik, BACH;;;;;;
3109;"8105";5;Informatik, bach.;;;;;;
3110;"8130";5;Global virksomhedsinformatik, bach.;;;;;;
3111;"60356025";4;Digitale medier og design, BACH;;;;;;
3112;"6051";5;Digital design og interaktive teknologier, bach.;;;;;;
3113;"60356030";4;Interaktionsdesign, BACH;;;;;;
3114;"6017";5;Interaktionsdesign, bach.;;;;;;
3115;"60356035";4;Medialogi, BACH;;;;;;
3116;"6050";5;Medialogy, bach.;;;;;;
3117;"6071";5;Medialogi, bach.;;;;;;
3118;"60356040";4;Naturvidenskabelige it-uddannelser i øvrigt, BACH;;;;;;
3119;"8114";5;Data science, bach.;;;;;;
3120;"8167";5;Naturvidenskab og IT, bach.;;;;;;
3121;"6039";2;Samfundsvidenskab, BACH;;;;;;
3122;"603910";3;Samfundsvidenskab uden nærmere angivelse, BACH;;;;;;
3123;"60391010";4;Samfundsvidenskab uden nærmere angivelse, BACH;;;;;;
3124;"0164";5;Samfundsvidenskab una - udvekslingstud. (bachelor);;;;;;
3125;"0705";5;Samfundsvidenskab, ivu (bachelor);;;;;;
3126;"3162";5;Kognitionsvidenskab, bach.;;;;;;
3127;"3815";5;Samfundsvidenskab una, bach. (RUC);;;;;;
3128;"3816";5;Social Sciences, bach. (RUC);;;;;;
3129;"6001";5;Samfundsvidenskab, basis (bach.) (AAU);;;;;;
3130;"6005";5;Samfundsvidenskab, basis (kand.) (AAU);;;;;;
3131;"6103";5;Samfundsvidenskab, bach. (RUC);;;;;;
3132;"6463";5;Samfundsvidenskab una, bach.;;;;;;
3133;"7104";5;Samfundsvidenskab, bach.;;;;;;
3134;"7108";5;Samfundsfag, bach.;;;;;;
3135;"603915";3;Administration, forvaltning og ledelse, BACH;;;;;;
3136;"60391510";4;Administration, forvaltning og ledelse, BACH;;;;;;
3137;"5769";5;Organisatorisk læring, bach.;;;;;;
3138;"7137";5;Innovation og digitalisering, bach.;;;;;;
3139;"603920";3;Antropologi, BACH;;;;;;
3140;"60392010";4;Antropologi, BACH;;;;;;
3141;"6516";5;Antropologi, bach.;;;;;;
3142;"7325";5;Antropologi, bach.;;;;;;
3143;"603925";3;Globalisering og internationale samfundsstudier, BACH;;;;;;
3144;"60392515";4;EU-studier og europæiske studier, BACH;;;;;;
3145;"6040";5;Europæiske studier, bach.;;;;;;
3146;"603930";3;Jura, BACH;;;;;;
3147;"60393010";4;Jura, BACH;;;;;;
3148;"7081";5;Jura, bach.;;;;;;
3149;"603935";3;Politologi, BACH;;;;;;
3150;"60393510";4;Statskundskab, BACH;;;;;;
3151;"3080";5;Statskundskab, bach.;;;;;;
3152;"7103";5;Statskundskab, bach.;;;;;;
3153;"7109";5;Politik og administration, bach.;;;;;;
3154;"60393515";4;Politologiske uddannelser i øvrigt, BACH;;;;;;
3155;"7061";5;Miljø og ressource management, bach.;;;;;;
3156;"7100";5;Politik og økonomi, bach;;;;;;
3157;"7134";5;Socialvidenskab, bach.;;;;;;
3158;"603940";3;Psykologi, BACH;;;;;;
3159;"60394010";4;Psykologi, BACH;;;;;;
3160;"3171";5;Kognitionsvidenskab,bach.;;;;;;
3161;"7153";5;Psykologi, bach.;;;;;;
3162;"603945";3;Sociologi, BACH;;;;;;
3163;"60394510";4;Sociologi, BACH;;;;;;
3164;"7131";5;Sociologi, bach.;;;;;;
3165;"7132";5;Sociologi og kulturanalyse, bach.;;;;;;
3166;"60394525";4;Sociologiske uddannelser i øvrigt, BACH;;;;;;
3167;"6608";5;Uddannelsesvidenskab, bach.;;;;;;
3168;"7322";5;Markeds- og ledelsesantropologi, bach.;;;;;;
3169;"603950";3;Økonomi, BACH;;;;;;
3170;"60395010";4;Økonomi, BACH;;;;;;
3171;"7062";5;Økonomi, bach.;;;;;;
3172;"603955";3;Erhvervsøkonomi uden nærmere angivelse, BACH;;;;;;
3173;"60395510";4;Erhvervsøkonomi uden nærmere angivelse, BACH;;;;;;
3174;"3304";5;Erhvervsøkonomi, bach.;;;;;;
3175;"5734";5;HA(soc.) erhvervsøkonomi-sociologi, bach.;;;;;;
3176;"603965";3;Erhvervsøkonomi, HA, BACH;;;;;;
3177;"60396510";4;Erhvervsøkonomi, HA, BACH;;;;;;
3178;"3022";5;International erhvervsøkonomi med fremmedsprog, bach.;;;;;;
3179;"3025";5;Erhvervsøkonomi-Asian studies programme (ASP), bach.;;;;;;
3180;"3026";5;Erhvervsøkonomi-business, language and culture, bach.;;;;;;
3181;"3055";5;Erhvervsøkonomi-erhvervssprog, engelsk og tysk, bach.int.;;;;;;
3182;"3083";5;HA(kom.) erhvervsøkonomi-virksomhedskommunikation, bach.;;;;;;
3183;"3185";5;HA almen erhvervsøkonomi, bach.;;;;;;
3184;"3186";5;Economics and Business Administration, bach.;;;;;;
3185;"5606";5;HA international shipping og handel, bach.;;;;;;
3186;"5651";5;HA(jur.) erhvervsøkonomi-jura, bach.;;;;;;
3187;"5654";5;HA erhvervsøkonomi og jura, bach.;;;;;;
3188;"5656";5;HA(it) erhvervsøkonomi-informationsteknologi, bach.;;;;;;
3189;"5661";5;HA sprog, bach.;;;;;;
3190;"5663";5;HA (int.) erhvervsøkonomi med tysk, bach.;;;;;;
3191;"5666";5;HA(mat.) erhvervsøkonomi-matematik, bach.;;;;;;
3192;"5700";5;HA almen erhvervsøkonomi, bach.;;;;;;
3193;"5701";5;HA informatik, bach.;;;;;;
3194;"5702";5;HA kommunikation, bach.;;;;;;
3195;"5704";5;HA sprog, bach.;;;;;;
3196;"5709";5;HA erhvervsanalyse, bach.;;;;;;
3197;"5711";5;HA turisme, bach.;;;;;;
3198;"5712";5;HA(fil.) erhvervsøkonomi-filosofi, bach.;;;;;;
3199;"5713";5;HA international business, bach.;;;;;;
3200;"5714";5;HA erhvervsøkonomi og service management, bach.;;;;;;
3201;"5716";5;HA(psyk) erhvervsøkonomi-psykologi, bach.;;;;;;
3202;"5718";5;HA erhvervsøkonomi-sports management, bach.;;;;;;
3203;"5764";5;HA erhvervsøkonomi og projektledelse, bach.;;;;;;
3204;"5780";5;HA i digital ledelse, bach.;;;;;;
3205;"5781";5;HA japansk, bach.;;;;;;
3206;"5783";5;HA(pol.) international erhvervsøkonomi-politik, bach.;;;;;;
3207;"5797";5;HA kinesisk, bach.;;;;;;
3208;"6668";5;Europæisk business, HA i europæisk business, bach.;;;;;;
3209;"8285";5;Forbrugerstudier, bach.;;;;;;
3210;"603970";3;Erhvervsøkonomi-erhvervssprog, negot., BACH;;;;;;
3211;"60397010";4;Erhvervsøkonomi-erhvervssprog mv., negot., BACH;;;;;;
3212;"3023";5;Erhvervsøkonomi-erhvervssprog, engelsk og spansk,bach.int.;;;;;;
3213;"3036";5;HA (int.) erhvervsøkonomi med fransk,bach.;;;;;;
3214;"3037";5;HA (int.)erhvervsøkonomi med spansk,bach.;;;;;;
3215;"3038";5;HA (int.)erhvervsøkonomi med engelsk,bach.;;;;;;
3216;"5980";5;Hotelmanagement, bach.negot.;;;;;;
3217;"5981";5;Erhvervsøkonomi-erhvervssprog, kinesisk, bach.;;;;;;
3218;"5982";5;Erhvervsøkonomi-erhvervssprog, engelsk, bach.negot.;;;;;;
3219;"5983";5;Fransk, bach.negot.;;;;;;
3220;"5984";5;Erhvervsøkonomi-erhvervssprog, tysk, bach.negot.;;;;;;
3221;"5985";5;Erhvervsøkonomi-erhvervssprog, spansk, bach.negot.;;;;;;
3222;"5986";5;Erhvervsøkonomi-erhvervssprog, arabisk, bach.negot.;;;;;;
3223;"5987";5;Polsk, bach.negot.;;;;;;
3224;"5989";5;Erhvervsøk.-erhv.spr., internat. turisme-fritidsman., bach.negot.;;;;;;
3225;"6059";2;Teknisk videnskab, BACH;;;;;;
3226;"605910";3;Teknisk videnskab uden nærmere angivelse, BACH;;;;;;
3227;"60591010";4;Teknisk videnskab uden nærmere angivelse, BACH;;;;;;
3228;"0165";5;Teknisk una- udvekslingstud. (bachelor);;;;;;
3229;"0706";5;Teknisk, ivu (bachelor);;;;;;
3230;"3056";5;Kemi, miljø og bioteknologi, ingeniør bach.;;;;;;
3231;"3124";5;By-, energi- og miljøplanlægning, ingeniør bach.;;;;;;
3232;"3219";5;Geoteknologi, ing.bach.;;;;;;
3233;"3353";5;Teknisk videnskab, ing.bach.;;;;;;
3234;"6107";5;Humanistisk-teknologisk, bach. (RUC);;;;;;
3235;"6496";5;Teknisk videnskab una, bach.;;;;;;
3236;"7930";5;Ingeniør bach. una;;;;;;
3237;"7971";5;Kunstig intelligens og data, ingeniør bach.;;;;;;
3238;"7972";5;Bæredygtigt energidesign, ingeniør bach.;;;;;;
3239;"605915";3;Bioteknologi og kemisk teknologi, BACH;;;;;;
3240;"60591510";4;Bioteknologi, BACH;;;;;;
3241;"3177";5;Kvantitativ biologi og sygdomsmodellering, ingeniør bach.;;;;;;
3242;"7924";5;Bæredygtig bioteknologi, ing.bach.;;;;;;
3243;"7933";5;Bioteknologi, ingeniør bach.;;;;;;
3244;"8265";5;Bioteknologi, ing.bach.;;;;;;
3245;"60591515";4;Kemi og bioteknologi, BACH;;;;;;
3246;"3250";5;Kemi og bioteknologi, ing.bach.;;;;;;
3247;"3251";5;Chemistry-biotechnology, ing.bach.;;;;;;
3248;"7902";5;Kemi og bioteknologi, ing.bach.;;;;;;
3249;"60591520";4;Kemisk og biokemisk teknologi, BACH;;;;;;
3250;"7912";5;Teknisk biomedicin, ing.bach.;;;;;;
3251;"7922";5;Kemiteknologi, ing.bach.;;;;;;
3252;"7934";5;Kemi-miljø, ingeniør bach.;;;;;;
3253;"8140";5;Kemi og teknologi, ing.bach.;;;;;;
3254;"605920";3;Nanoteknologi og nanobioteknologi, BACH;;;;;;
3255;"60592010";4;Nanoteknologi og nanobioteknologi, BACH;;;;;;
3256;"7916";5;Fysik og nanoteknologi, ing.bach.;;;;;;
3257;"7938";5;Nanoteknologi, ingeniør bach.;;;;;;
3258;"8290";5;Nanoteknologi, ing.bach.;;;;;;
3259;"605925";3;Bygnings- og anlægsteknisk, BACH;;;;;;
3260;"60592510";4;Bygnings- og anlægsteknik, BACH;;;;;;
3261;"7803";5;Bygningsteknik, ingeniør bach.;;;;;;
3262;"7918";5;Arkitektur og design,ing.bach;;;;;;
3263;"7926";5;Byggeteknologi, ing.bach.;;;;;;
3264;"7935";5;Bygge og anlæg, ingeniør bach.;;;;;;
3265;"7943";5;Bygningsdesign, ing.bach.;;;;;;
3266;"7944";5;Byggeri og anlæg, indeklima og energi, ingeniør bach.;;;;;;
3267;"7948";5;Bygge- og anlægskonstruktion, ingeniør bach.;;;;;;
3268;"8026";5;Byggeri og anlæg, ingeniør bach.;;;;;;
3269;"8282";5;Byggeri, ingeniør bach.;;;;;;
3270;"60592515";4;Byudvikling og byplanlægning mv., BACH;;;;;;
3271;"7940";5;Infrastruktur, bach.;;;;;;
3272;"7951";5;Byggeri og anlæg, veje og trafik, ingeniør bach.;;;;;;
3273;"605930";3;Elektronik og it, BACH;;;;;;
3274;"60593010";4;Tele-, data- og it-teknologi mv., BACH;;;;;;
3275;"3116";5;Elektroteknologi, ingeniør bach.;;;;;;
3276;"7907";5;Anvendt industriel elektronik, ing.bach.;;;;;;
3277;"7908";5;Elektronik og IT, ing.bach.;;;;;;
3278;"7909";5;Computerteknologi, ing.bach.;;;;;;
3279;"7923";5;Software engineering, ing.bach.;;;;;;
3280;"7929";5;Lærings-og oplevelsesteknologi, ingeniør bach.;;;;;;
3281;"7937";5;Elektronik og IT, ingeniør bach.;;;;;;
3282;"7942";5;IT, kommunikations- og medieteknologi, ing.bach.;;;;;;
3283;"7958";5;Netværksteknologi og IT, ingeniør bach.;;;;;;
3284;"7973";5;Elektronik, ingeniør bach.;;;;;;
3285;"8100";5;Informationsteknologi, bach.;;;;;;
3286;"8261";5;Datateknik, ingeniør bach.;;;;;;
3287;"60593015";4;Teknisk videnskabelige it-uddannelser, BACH;;;;;;
3288;"3019";5;Softwareteknologi, ingeniør bach.;;;;;;
3289;"3105";5;Software, ingeniør bach.;;;;;;
3290;"4048";5;Computerteknologi, bach.;;;;;;
3291;"7906";5;Strategisk analyse og systemdesign, ingeniør bach.;;;;;;
3292;"7939";5;IT-informatik, ingeniør bach.;;;;;;
3293;"605935";3;Elektronik i øvrigt, BACH;;;;;;
3294;"60593510";4;Elektronik i øvrigt, BACH;;;;;;
3295;"3252";5;Robotteknologi, ing.bach.;;;;;;
3296;"3253";5;Robot Systems, ing.bach.;;;;;;
3297;"7910";5;Robotteknologi, ing.bach.;;;;;;
3298;"605940";3;Energiteknologi, BACH;;;;;;
3299;"60594015";4;Energiteknologi i øvrigt, BACH;;;;;;
3300;"7919";5;Energiteknologi, ing.bach.;;;;;;
3301;"7927";5;Energi, ing.bach.;;;;;;
3302;"605945";3;Landinspektørvidenskab, BACH;;;;;;
3303;"60594510";4;Landinspektørvidenskab, BACH;;;;;;
3304;"8271";5;Landinspektørvidenskab, bach.;;;;;;
3305;"605950";3;Maskinteknisk, BACH;;;;;;
3306;"60595010";4;Maskinteknik og maskinkonstruktion, BACH;;;;;;
3307;"3027";5;Maskinkonstruktion, ingeniør bach.;;;;;;
3308;"3122";5;Produktion og konstruktion, ingeniør bach.;;;;;;
3309;"3217";5;Maskin og Produktion, ingeniør.bach;;;;;;
3310;"6242";5;Design og analyse af konstruktioner, ingeniør bach.;;;;;;
3311;"7931";5;Maskin - industri/produktion, ingeniør bach.;;;;;;
3312;"8246";5;Mekanik, ingeniør bach.;;;;;;
3313;"605955";3;Miljøteknologi mv., BACH;;;;;;
3314;"60595510";4;Miljøteknologi mv., BACH;;;;;;
3315;"7921";5;Miljøvidenskab, ing.bach.;;;;;;
3316;"7953";5;Byggeri og anlæg, vand og miljø, ingeniør bach.;;;;;;
3317;"605960";3;Sundheds- og velfærdsteknologi mv., BACH;;;;;;
3318;"60596010";4;Sundhedsteknologi, BACH;;;;;;
3319;"7925";5;Sundhed-produkt, ingeniør bach.;;;;;;
3320;"8042";5;Sundhedsteknologi, ing.bach.;;;;;;
3321;"60596015";4;Velfærdsteknologi, BACH;;;;;;
3322;"7928";5;Velfærdsteknologi, ing.bach.;;;;;;
3323;"60596020";4;Medicin og teknologi, BACH;;;;;;
3324;"7932";5;Medicin og teknologi, ing.bach.;;;;;;
3325;"605965";3;Teknologi-naturvidenskab, kombineret, BACH;;;;;;
3326;"60596510";4;Teknologi-naturvidenskab, kombineret, BACH;;;;;;
3327;"7900";5;Matematik-teknologi, ingeniør bach.;;;;;;
3328;"7904";5;Fysik og teknologi, ing.bach.;;;;;;
3329;"7917";5;Geofysik og rumteknologi, ing.bach.;;;;;;
3330;"8129";5;Teknisk fysik, bach.;;;;;;
3331;"8163";5;Matematik og teknologi, ingeniør bach.;;;;;;
3332;"605970";3;Teknologi, produktion og produktudvikling, BACH;;;;;;
3333;"60597010";4;Teknologi, produktion og produktudvikling, BACH;;;;;;
3334;"3121";5;Produkt- og designpsykologi, ingeniør bach.;;;;;;
3335;"7901";5;Bæredygtigt design, ing.bach.;;;;;;
3336;"7905";5;Produktionsudvikling, ing.bach.;;;;;;
3337;"7915";5;Produktudvikling og innovation, ingeniør bach.;;;;;;
3338;"7936";5;Design og innovation, ing.bach.;;;;;;
3339;"8075";5;Produkt- og designpsykologi, ingeniør bach.;;;;;;
3340;"605995";3;Teknisk videnskab i øvrigt, BACH;;;;;;
3341;"60599515";4;Teknologi og forretningsudvikling, BACH;;;;;;
3342;"4801";5;Globale forretningssystemer, ingeniør bach.;;;;;;
3343;"7914";5;Innovation and business, ing.bach.;;;;;;
3344;"60599530";4;Teknisk videnskab i øvrigt, BACH;;;;;;
3345;"7911";5;Mekatronik, ing.bach.;;;;;;
3346;"8052";5;Teknoantropologi, bach.;;;;;;
3347;"6075";2;Fødevarer, Bio- og laboratorieteknik, BACH;;;;;;
3348;"607525";3;Fødevare- og ernæringsvidenskab, BACH;;;;;;
3349;"60752510";4;Fødevarevidenskab, BACH;;;;;;
3350;"8406";5;Fødevarevidenskab, bach.;;;;;;
3351;"60752515";4;Mejeribrugsvidenskab, BACH;;;;;;
3352;"8403";5;Mejeribrug, bach.;;;;;;
3353;"607595";3;Fødevare- og ernæringsvidenskab i øvrigt, BACH;;;;;;
3354;"60759510";4;Fødevare- og ernæringsvidenskab i øvrigt, BACH;;;;;;
3355;"0707";5;Levnedsmiddel/ernærring, ivu (bachelor);;;;;;
3356;"8405";5;Fødevarer og ernæring, bach.;;;;;;
3357;"6080";2;Jordbrug, natur og miljø, BACH;;;;;;
3358;"608010";3;Jordbrug, natur og miljø uden nærmere angivelse, BACH;;;;;;
3359;"60801010";4;Jordbrug, natur og miljø uden nærmere angivelse, BACH;;;;;;
3360;"0167";5;Jordbrugsvidenskab una - udvekslingstud. (bachelor);;;;;;
3361;"0708";5;Jordbrugsvidenskab, ivu (bachelor);;;;;;
3362;"608020";3;Jordbrugsvidenskab, BACH;;;;;;
3363;"60802010";4;Jordbrugsvidenskab, BACH;;;;;;
3364;"8400";5;Landbrugsvidenskab, bach.;;;;;;
3365;"60802015";4;Jordbrugsøkonomi, BACH;;;;;;
3366;"8404";5;Jordbrugsøkonomi, bach.;;;;;;
3367;"608025";3;Husdyrvidenskab, BACH;;;;;;
3368;"60802510";4;Husdyrvidenskab, BACH;;;;;;
3369;"8412";5;Husdyrvidenskab, bach.;;;;;;
3370;"608030";3;Veterinærmedicin, BACH;;;;;;
3371;"60803010";4;Veterinærmedicin, BACH;;;;;;
3372;"8410";5;Veterinærmedicin, bach.;;;;;;
3373;"608035";3;Skovbrugsvidenskab, BACH;;;;;;
3374;"60803510";4;Skovbrugsvidenskab, BACH;;;;;;
3375;"8411";5;Skovbrugsvidenskab, bach.;;;;;;
3376;"608040";3;Jordbrug, fødevarer og miljø kombineret, BACH;;;;;;
3377;"60804010";4;Jordbrug, fødevarer og miljø kombineret, BACH;;;;;;
3378;"8402";5;Agrobiologi, bach.;;;;;;
3379;"608045";3;Landskabsarkitektur og -forvaltning, BACH;;;;;;
3380;"60804510";4;Landskabsarkitektur og -forvaltning, BACH;;;;;;
3381;"8407";5;Havebrugsvidenskab, bach.;;;;;;
3382;"8409";5;Landskabsarkitektur, bach.;;;;;;
3383;"608050";3;Naturressourcer og miljø, BACH;;;;;;
3384;"60805010";4;Miljøkemi, BACH;;;;;;
